,Date,Open,High,Low,Close,Volume,Adj Close
643,2013-12-11,15970.75,15997.219727000002,15827.700195,15843.530272999998,107170000,15843.530272999998
644,2013-12-10,16024.120116999999,16029.05957,15969.530272999998,15973.129883000001,79420000,15973.129883000001
645,2013-12-09,16019.490234,16058.400391,16015.290038999998,16025.530272999998,91810000,16025.530272999998
646,2013-12-06,15825.549805,16022.349609,15825.549805,16020.200195,98260000,16020.200195
647,2013-12-05,15886.5,15896.19043,15809.370116999999,15821.509766,128080000,15821.509766
648,2013-12-04,15910.509766,15960.360352000002,15791.290038999998,15889.769531,111180000,15889.769531
649,2013-12-03,16004.719727000002,16004.719727000002,15859.679688,15914.620116999999,103910000,15914.620116999999
650,2013-12-02,16087.120116999999,16098.0,15986.230469,16008.769531,92590000,16008.769531
651,2013-11-29,16105.160156,16174.509766,16074.139647999998,16086.410156,69190000,16086.410156
652,2013-11-27,16073.370116999999,16107.990234,16057.339844,16097.330078,65730000,16097.330078
653,2013-11-26,16070.929688,16120.25,16070.929688,16072.799805,107450000,16072.799805
654,2013-11-25,16072.089844,16109.629883000001,16055.459961000002,16072.540038999998,94040000,16072.540038999998
655,2013-11-22,16008.709961000002,16068.780272999998,15976.269531,16064.769531,81000000,16064.769531
656,2013-11-21,15908.070312,16016.040038999998,15908.070312,16009.990234,79000000,16009.990234
657,2013-11-20,15971.200195,16016.849609,15865.370116999999,15900.820312,84350000,15900.820312
658,2013-11-19,15974.05957,16025.849609,15943.780272999998,15967.030272999998,84570000,15967.030272999998
659,2013-11-18,15962.719727000002,16030.280272999998,15942.169922,15976.019531,94860000,15976.019531
660,2013-11-15,15876.160156,15962.980469,15875.900391,15961.700195,126460000,15961.700195
661,2013-11-14,15806.219727000002,15884.990234,15798.740234,15876.219727000002,123860000,15876.219727000002
662,2013-11-13,15739.5,15822.980469,15672.0,15821.629883000001,92450000,15821.629883000001
663,2013-11-12,15773.150391,15793.379883000001,15708.290038999998,15750.669922,79260000,15750.669922
664,2013-11-11,15759.280272999998,15791.450195,15737.219727000002,15783.099609,58860000,15783.099609
665,2013-11-08,15591.540038999998,15764.290038999998,15579.349609,15761.780272999998,101200000,15761.780272999998
666,2013-11-07,15751.30957,15797.679688,15586.330078,15593.980469,103860000,15593.980469
667,2013-11-06,15628.719727000002,15750.290038999998,15628.719727000002,15746.879883000001,109200000,15746.879883000001
668,2013-11-05,15631.219727000002,15651.889647999998,15522.179688,15618.219727000002,91890000,15618.219727000002
669,2013-11-04,15621.200195,15658.900391,15588.480469,15639.120116999999,71200000,15639.120116999999
670,2013-11-01,15558.009766,15649.400391,15543.25,15615.549805,101830000,15615.549805
671,2013-10-31,15619.919922,15651.860352000002,15544.69043,15545.75,114050000,15545.75
672,2013-10-30,15680.740234,15721.0,15574.519531,15618.759766,79170000,15618.759766
673,2013-10-29,15572.209961000002,15683.080078,15572.209961000002,15680.349609,86600000,15680.349609
674,2013-10-28,15569.19043,15599.089844,15533.480469,15568.929688,92760000,15568.929688
675,2013-10-25,15523.719727000002,15570.599609,15512.959961000002,15570.280272999998,109900000,15570.280272999998
676,2013-10-24,15414.870116999999,15528.629883000001,15414.129883000001,15509.209961000002,89240000,15509.209961000002
677,2013-10-23,15465.339844,15465.660156,15366.19043,15413.330078,90630000,15413.330078
678,2013-10-22,15394.219727000002,15518.099609,15394.219727000002,15467.660156,107030000,15467.660156
679,2013-10-21,15401.320312,15410.179688,15362.660156,15392.200195,93660000,15392.200195
680,2013-10-18,15371.709961000002,15412.969727000002,15321.80957,15399.650391,156660000,15399.650391
681,2013-10-17,15369.459961000002,15376.110352000002,15229.019531,15371.650391,108490000,15371.650391
682,2013-10-16,15170.700195,15374.150391,15170.700195,15373.830078,92850000,15373.830078
683,2013-10-15,15300.299805,15301.910156,15161.330078,15168.009766,91440000,15168.009766
684,2013-10-14,15231.330078,15309.480469,15136.379883000001,15301.259766,81420000,15301.259766
685,2013-10-11,15126.519531,15237.299805,15100.129883000001,15237.110352000002,85730000,15237.110352000002
686,2013-10-10,14806.389647999998,15126.070312,14806.389647999998,15126.070312,106540000,15126.070312
687,2013-10-09,14778.19043,14852.5,14719.429688,14802.980469,103190000,14802.980469
688,2013-10-08,14938.040038999998,14938.040038999998,14773.469727000002,14776.530272999998,102690000,14776.530272999998
689,2013-10-07,15069.299805,15069.299805,14920.830078,14936.240234,79620000,14936.240234
690,2013-10-04,14994.679688,15083.990234,14972.330078,15072.580078,75100000,15072.580078
691,2013-10-03,15127.230469,15127.230469,14947.030272999998,14996.480469,91300000,14996.480469
692,2013-10-02,15182.650391,15182.650391,15044.709961000002,15133.139647999998,86090000,15133.139647999998
693,2013-10-01,15132.490234,15208.400391,15110.339844,15191.700195,82460000,15191.700195
694,2013-09-30,15249.820312,15249.820312,15086.709961000002,15129.669922,122330000,15129.669922
695,2013-09-27,15317.450195,15317.450195,15211.80957,15258.240234,95660000,15258.240234
696,2013-09-26,15274.419922,15387.19043,15274.419922,15328.299805,79050000,15328.299805
697,2013-09-25,15339.019531,15372.480469,15253.160156,15273.259766,81890000,15273.259766
698,2013-09-24,15402.540038999998,15433.75,15327.139647999998,15334.589844,85430000,15334.589844
699,2013-09-23,15452.30957,15466.950195,15368.25,15401.379883000001,94920000,15401.379883000001
700,2013-09-20,15635.089844,15654.769531,15448.089844,15451.089844,379650000,15451.089844
701,2013-09-19,15677.860352000002,15695.889647999998,15625.450195,15636.549805,116280000,15636.549805
702,2013-09-18,15533.030272999998,15709.580078,15470.160156,15676.94043,145410000,15676.94043
703,2013-09-17,15503.150391,15555.070312,15503.150391,15529.730469,104480000,15529.730469
704,2013-09-16,15381.360352000002,15549.870116999999,15381.360352000002,15494.780272999998,105740000,15494.780272999998
705,2013-09-13,15312.860352000002,15380.969727000002,15312.860352000002,15376.05957,90890000,15376.05957
706,2013-09-12,15327.139647999998,15345.320312,15283.259766,15300.639647999998,99760000,15300.639647999998
707,2013-09-11,15194.129883000001,15326.599609,15194.129883000001,15326.599609,102090000,15326.599609
708,2013-09-10,15067.230469,15192.129883000001,15067.230469,15191.05957,103200000,15191.05957
709,2013-09-09,14927.19043,15088.410156,14927.19043,15063.120116999999,90660000,15063.120116999999
710,2013-09-06,14941.549805,15009.839844,14789.400391,14922.5,108410000,14922.5
711,2013-09-05,14929.490234,14987.469727000002,14923.269531,14937.480469,101010000,14937.480469
712,2013-09-04,14832.419922,14956.740234,14799.089844,14930.870116999999,122150000,14930.870116999999
713,2013-09-03,14801.549805,14933.349609,14777.480469,14833.959961000002,142530000,14833.959961000002
714,2013-08-30,14844.099609,14848.240234,14762.349609,14810.30957,135850000,14810.30957
715,2013-08-29,14817.910156,14916.009766,14792.110352000002,14840.950195,93170000,14840.950195
716,2013-08-28,14770.990234,14867.400391,14760.410156,14824.509766,104620000,14824.509766
717,2013-08-27,14939.25,14939.25,14765.419922,14776.129883000001,118610000,14776.129883000001
718,2013-08-26,15014.580078,15049.980469,14945.240234,14946.459961000002,102820000,14946.459961000002
719,2013-08-23,14988.780272999998,15025.55957,14931.240234,15010.509766,131860000,15010.509766
720,2013-08-22,14908.599609,14989.120116999999,14899.0,14963.740234,153490000,14963.740234
721,2013-08-21,14993.80957,15019.700195,14880.839844,14897.549805,98340000,14897.549805
722,2013-08-20,15011.820312,15074.919922,14992.160156,15002.990234,102340000,15002.990234
723,2013-08-19,15076.790038999998,15106.389647999998,15005.419922,15010.740234,111660000,15010.740234
724,2013-08-16,15112.570312,15139.769531,15054.379883000001,15081.469727000002,151620000,15081.469727000002
725,2013-08-15,15332.709961000002,15332.709961000002,15094.030272999998,15112.19043,128340000,15112.19043
726,2013-08-14,15447.709961000002,15453.080078,15316.620116999999,15337.660156,91030000,15337.660156
727,2013-08-13,15420.679688,15504.139647999998,15342.339844,15451.009766,84790000,15451.009766
728,2013-08-12,15415.219727000002,15441.75,15359.929688,15419.679688,78060000,15419.679688
729,2013-08-09,15496.629883000001,15507.759766,15346.650391,15425.509766,81180000,15425.509766
730,2013-08-08,15477.269531,15557.120116999999,15418.599609,15498.320312,90990000,15498.320312
731,2013-08-07,15516.209961000002,15516.209961000002,15421.75,15470.669922,88430000,15470.669922
732,2013-08-06,15608.44043,15608.44043,15473.400391,15518.740234,87730000,15518.740234
733,2013-08-05,15651.980469,15655.209961000002,15584.830078,15612.129883000001,76850000,15612.129883000001
734,2013-08-02,15627.55957,15658.429688,15558.679688,15658.360352000002,104840000,15658.360352000002
735,2013-08-01,15503.849609,15650.69043,15503.849609,15628.019531,111040000,15628.019531
736,2013-07-31,15528.570312,15634.320312,15492.959961000002,15499.540038999998,145120000,15499.540038999998
737,2013-07-30,15534.490234,15593.910156,15479.129883000001,15520.589844,117550000,15520.589844
738,2013-07-29,15557.139647999998,15557.139647999998,15482.269531,15521.969727000002,87240000,15521.969727000002
739,2013-07-26,15547.849609,15560.969727000002,15405.160156,15558.830078,94880000,15558.830078
740,2013-07-25,15539.169922,15560.330078,15455.589844,15555.610352000002,103260000,15555.610352000002
741,2013-07-24,15576.69043,15602.599609,15496.839844,15542.240234,99320000,15542.240234
742,2013-07-23,15547.0,15604.219727000002,15544.05957,15567.740234,98700000,15567.740234
743,2013-07-22,15543.969727000002,15576.209961000002,15516.200195,15545.549805,180920000,15545.549805
744,2013-07-19,15524.269531,15544.549805,15491.959961000002,15543.740234,229260000,15543.740234
745,2013-07-18,15465.910156,15589.400391,15465.910156,15548.540038999998,136270000,15548.540038999998
746,2013-07-17,15456.919922,15502.0,15438.120116999999,15470.519531,126240000,15470.519531
747,2013-07-16,15485.030272999998,15498.160156,15415.709961000002,15451.849609,105970000,15451.849609
748,2013-07-15,15459.69043,15509.480469,15455.769531,15484.259766,99430000,15484.259766
749,2013-07-12,15460.69043,15498.389647999998,15410.269531,15464.299805,130140000,15464.299805
750,2013-07-11,15298.0,15483.549805,15298.0,15460.919922,124950000,15460.919922
751,2013-07-10,15298.030272999998,15348.950195,15258.889647999998,15291.660156,105050000,15291.660156
752,2013-07-09,15228.459961000002,15320.419922,15228.459961000002,15300.339844,109270000,15300.339844
753,2013-07-08,15137.219727000002,15262.719727000002,15137.219727000002,15224.69043,136820000,15224.69043
754,2013-07-05,14995.459961000002,15137.509766,14971.200195,15135.839844,94560000,15135.839844
755,2013-07-03,14923.730469,15025.900391,14858.929688,14988.370116999999,61000000,14988.370116999999
756,2013-07-02,14974.959961000002,15049.219727000002,14870.509766,14932.410156,116610000,14932.410156
757,2013-07-01,14911.599609,15083.280272999998,14911.599609,14974.959961000002,120570000,14974.959961000002
758,2013-06-28,15016.580078,15034.629883000001,14884.799805,14909.599609,230000000,14909.599609
759,2013-06-27,14921.280272999998,15075.009766,14921.280272999998,15024.490234,113650000,15024.490234
760,2013-06-26,14769.990234,14938.980469,14769.679688,14910.139647999998,133230000,14910.139647999998
761,2013-06-25,14669.69043,14812.030272999998,14669.69043,14760.30957,135940000,14760.30957
762,2013-06-24,14795.790038999998,14795.790038999998,14551.269531,14659.55957,158670000,14659.55957
763,2013-06-21,14760.620116999999,14858.55957,14688.429688,14799.400391,420080000,14799.400391
764,2013-06-20,15105.509766,15105.509766,14732.030272999998,14758.320312,172630000,14758.320312
765,2013-06-19,15315.469727000002,15322.070312,15112.110352000002,15112.19043,111380000,15112.19043
766,2013-06-18,15186.299805,15340.089844,15186.299805,15318.230469,99210000,15318.230469
767,2013-06-17,15078.709961000002,15261.709961000002,15078.709961000002,15179.849609,139250000,15179.849609
768,2013-06-14,15178.080078,15205.919922,15044.799805,15070.179688,107430000,15070.179688
769,2013-06-13,14992.540038999998,15202.269531,14953.450195,15176.080078,104490000,15176.080078
770,2013-06-12,15130.389647999998,15241.280272999998,14981.209961000002,14995.230469,105770000,14995.230469
771,2013-06-11,15231.379883000001,15251.070312,15086.089844,15122.019531,101610000,15122.019531
772,2013-06-10,15247.80957,15300.639647999998,15211.25,15238.589844,94250000,15238.589844
773,2013-06-07,15044.459961000002,15255.580078,15044.459961000002,15248.120116999999,137380000,15248.120116999999
774,2013-06-06,14955.450195,15040.620116999999,14844.219727000002,15040.620116999999,140410000,15040.620116999999
775,2013-06-05,15168.099609,15168.629883000001,14945.570312,14960.589844,141400000,14960.589844
776,2013-06-04,15255.219727000002,15304.980469,15100.780272999998,15177.540038999998,134280000,15177.540038999998
777,2013-06-03,15123.549805,15254.110352000002,15123.549805,15254.030272999998,147980000,15254.030272999998
778,2013-05-31,15322.219727000002,15392.379883000001,15115.570312,15115.570312,208830000,15115.570312
779,2013-05-30,15306.019531,15398.700195,15280.990234,15324.530272999998,121150000,15324.530272999998
780,2013-05-29,15399.94043,15400.25,15229.530272999998,15302.799805,114020000,15302.799805
781,2013-05-28,15307.330078,15521.490234,15307.330078,15409.389647999998,130680000,15409.389647999998
782,2013-05-24,15290.740234,15306.709961000002,15199.629883000001,15303.099609,105660000,15303.099609
783,2013-05-23,15300.570312,15348.410156,15180.230469,15294.5,148810000,15294.5
784,2013-05-22,15387.120116999999,15542.400391,15265.959961000002,15307.169922,171850000,15307.169922
785,2013-05-21,15334.969727000002,15434.5,15325.679688,15387.580078,122970000,15387.580078
786,2013-05-20,15348.330078,15391.839844,15314.150391,15335.280272999998,116420000,15335.280272999998
787,2013-05-17,15234.75,15357.400391,15234.75,15354.400391,175750000,15354.400391
788,2013-05-16,15273.919922,15302.490234,15215.820312,15233.219727000002,145090000,15233.219727000002
789,2013-05-15,15211.870116999999,15301.339844,15175.389647999998,15275.69043,124030000,15275.69043
790,2013-05-14,15091.679688,15219.549805,15089.299805,15215.25,124590000,15215.25
791,2013-05-13,15113.419922,15113.419922,15053.459961000002,15091.679688,94280000,15091.679688
792,2013-05-10,15082.620116999999,15118.490234,15038.179688,15118.490234,98980000,15118.490234
793,2013-05-09,15105.120116999999,15144.830078,15046.870116999999,15082.620116999999,97810000,15082.620116999999
794,2013-05-08,15056.200195,15106.80957,15021.870116999999,15105.120116999999,113510000,15105.120116999999
795,2013-05-07,14968.889647999998,15056.669922,14968.889647999998,15056.200195,117230000,15056.200195
796,2013-05-06,14973.959961000002,14988.870116999999,14941.089844,14968.889647999998,116160000,14968.889647999998
797,2013-05-03,14831.580078,15009.589844,14831.580078,14973.959961000002,119890000,14973.959961000002
798,2013-05-02,14700.950195,14834.629883000001,14700.950195,14831.580078,91180000,14831.580078
799,2013-05-01,14839.799805,14839.799805,14687.049805,14700.950195,112620000,14700.950195
800,2013-04-30,14818.75,14839.799805,14734.469727000002,14839.799805,148250000,14839.799805
801,2013-04-29,14712.549805,14844.959961000002,14712.549805,14818.75,97060000,14818.75
802,2013-04-26,14700.799805,14743.490234,14684.820312,14712.549805,128910000,14712.549805
803,2013-04-25,14676.299805,14768.049805,14665.450195,14700.799805,129600000,14700.799805
804,2013-04-24,14719.459961000002,14747.419922,14666.540038999998,14676.299805,138020000,14676.299805
805,2013-04-23,14567.169922,14721.419922,14554.290038999998,14719.459961000002,137320000,14719.459961000002
806,2013-04-22,14547.509766,14588.830078,14457.599609,14567.169922,146890000,14567.169922
807,2013-04-19,14537.139647999998,14553.730469,14444.030272999998,14547.509766,207200000,14547.509766
808,2013-04-18,14618.589844,14650.259766,14495.290038999998,14537.139647999998,158050000,14537.139647999998
809,2013-04-17,14756.780272999998,14756.780272999998,14560.80957,14618.589844,168010000,14618.589844
810,2013-04-16,14599.200195,14761.730469,14599.200195,14756.780272999998,126320000,14756.780272999998
811,2013-04-15,14865.05957,14865.05957,14598.580078,14599.200195,161680000,14599.200195
812,2013-04-12,14865.139647999998,14865.209961000002,14790.570312,14865.05957,119570000,14865.05957
813,2013-04-11,14802.240234,14887.509766,14785.360352000002,14865.139647999998,144570000,14865.139647999998
814,2013-04-10,14673.459961000002,14826.660156,14673.459961000002,14802.240234,120520000,14802.240234
815,2013-04-09,14613.480469,14716.459961000002,14598.5,14673.459961000002,128580000,14673.459961000002
816,2013-04-08,14565.25,14613.480469,14497.799805,14613.480469,106680000,14613.480469
817,2013-04-05,14606.110352000002,14606.110352000002,14434.429688,14565.25,131250000,14565.25
818,2013-04-04,14550.349609,14625.240234,14538.719727000002,14606.110352000002,104790000,14606.110352000002
819,2013-04-03,14662.009766,14683.129883000001,14525.360352000002,14550.349609,127140000,14550.349609
820,2013-04-02,14572.849609,14684.490234,14572.849609,14662.009766,98420000,14662.009766
821,2013-04-01,14578.540038999998,14605.719727000002,14531.480469,14572.849609,91400000,14572.849609
822,2013-03-28,14526.160156,14585.099609,14520.860352000002,14578.540038999998,153710000,14578.540038999998
823,2013-03-27,14559.650391,14559.650391,14439.549805,14526.160156,92680000,14526.160156
824,2013-03-26,14447.75,14561.540038999998,14447.75,14559.650391,96030000,14559.650391
825,2013-03-25,14512.030272999998,14563.75,14395.0,14447.75,124840000,14447.75
826,2013-03-22,14421.490234,14519.950195,14421.490234,14512.030272999998,101450000,14512.030272999998
827,2013-03-21,14511.730469,14511.730469,14383.019531,14421.490234,110450000,14421.490234
828,2013-03-20,14455.820312,14546.820312,14455.820312,14511.730469,121240000,14511.730469
829,2013-03-19,14452.05957,14514.339844,14382.089844,14455.820312,122170000,14455.820312
830,2013-03-18,14514.110352000002,14521.589844,14404.209961000002,14452.05957,119640000,14452.05957
831,2013-03-15,14539.139647999998,14539.139647999998,14470.5,14514.110352000002,407770000,14514.110352000002
832,2013-03-14,14455.280272999998,14539.290038999998,14455.280272999998,14539.139647999998,117390000,14539.139647999998
833,2013-03-13,14450.05957,14472.799805,14411.660156,14455.280272999998,83920000,14455.280272999998
834,2013-03-12,14447.290038999998,14478.799805,14412.05957,14450.05957,102100000,14450.05957
835,2013-03-11,14397.070312,14448.05957,14373.320312,14447.290038999998,94880000,14447.290038999998
836,2013-03-08,14329.490234,14413.169922,14329.490234,14397.070312,115630000,14397.070312
837,2013-03-07,14296.240234,14354.69043,14296.240234,14329.490234,117080000,14329.490234
838,2013-03-06,14253.769531,14320.650391,14253.0,14296.240234,116510000,14296.240234
839,2013-03-05,14127.820312,14286.370116999999,14127.820312,14253.769531,112100000,14253.769531
840,2013-03-04,14089.660156,14128.209961000002,14030.370116999999,14127.820312,110810000,14127.820312
841,2013-03-01,14054.490234,14107.089844,13937.599609,14089.660156,125920000,14089.660156
842,2013-02-28,14075.370116999999,14149.150391,14050.179688,14054.490234,177150000,14054.490234
843,2013-02-27,13900.129883000001,14104.860352000002,13880.19043,14075.370116999999,107010000,14075.370116999999
844,2013-02-26,13784.169922,13918.44043,13784.169922,13900.129883000001,132580000,13900.129883000001
845,2013-02-25,14000.570312,14081.580078,13784.009766,13784.169922,152190000,13784.169922
846,2013-02-22,13880.620116999999,14001.19043,13880.620116999999,14000.570312,139850000,14000.570312
847,2013-02-21,13927.540038999998,13927.540038999998,13834.400391,13880.620116999999,131410000,13880.620116999999
848,2013-02-20,14035.669922,14058.269531,13919.280272999998,13927.540038999998,138540000,13927.540038999998
849,2013-02-19,13981.759766,14044.820312,13977.900391,14035.669922,136410000,14035.669922
850,2013-02-15,13973.389647999998,14001.929688,13906.730469,13981.759766,195670000,13981.759766
851,2013-02-14,13982.910156,13990.360352000002,13921.94043,13973.389647999998,114800000,13973.389647999998
852,2013-02-13,14018.700195,14029.349609,13945.780272999998,13982.910156,130520000,13982.910156
853,2013-02-12,13971.240234,14038.969727000002,13968.94043,14018.700195,117180000,14018.700195
854,2013-02-11,13992.969727000002,13992.969727000002,13940.410156,13971.240234,75090000,13971.240234
855,2013-02-08,13944.049805,14022.620116999999,13944.049805,13992.969727000002,99860000,13992.969727000002
856,2013-02-07,13986.519531,13988.05957,13852.200195,13944.049805,118530000,13944.049805
857,2013-02-06,13979.299805,13991.610352000002,13913.179688,13986.519531,127560000,13986.519531
858,2013-02-05,13880.080078,14013.599609,13880.080078,13979.299805,134390000,13979.299805
859,2013-02-04,14009.790038999998,14009.790038999998,13866.830078,13880.080078,130420000,13880.080078
860,2013-02-01,13860.580078,14019.780272999998,13860.580078,14009.790038999998,128420000,14009.790038999998
861,2013-01-31,13910.419922,13941.05957,13860.580078,13860.580078,142600000,13860.580078
862,2013-01-30,13954.419922,13966.129883000001,13896.950195,13910.419922,117200000,13910.419922
863,2013-01-29,13881.929688,13969.990234,13880.009766,13954.419922,108230000,13954.419922
864,2013-01-28,13895.980469,13915.719727000002,13862.570312,13881.929688,113570000,13881.929688
865,2013-01-25,13825.330078,13895.980469,13825.330078,13895.980469,130300000,13895.980469
866,2013-01-24,13779.330078,13879.660156,13779.330078,13825.330078,124780000,13825.330078
867,2013-01-23,13712.209961000002,13794.290038999998,13710.129883000001,13779.330078,104490000,13779.330078
868,2013-01-22,13649.700195,13712.209961000002,13622.959961000002,13712.209961000002,144300000,13712.209961000002
869,2013-01-18,13596.019531,13649.929688,13571.860352000002,13649.700195,260900000,13649.700195
870,2013-01-17,13511.230469,13633.889647999998,13510.240234,13596.019531,183900000,13596.019531
871,2013-01-16,13534.889647999998,13534.889647999998,13468.959961000002,13511.230469,118540000,13511.230469
872,2013-01-15,13507.320312,13546.370116999999,13445.799805,13534.889647999998,102280000,13534.889647999998
873,2013-01-14,13488.429688,13520.179688,13459.839844,13507.320312,118460000,13507.320312
874,2013-01-11,13471.450195,13496.679688,13439.969727000002,13488.429688,119200000,13488.429688
875,2013-01-10,13391.820312,13478.200195,13382.290039,13471.219727000002,133520000,13471.219727000002
876,2013-01-09,13329.919922,13416.549805,13329.080078,13390.509766,123070000,13390.509766
877,2013-01-08,13377.419922,13377.419922,13293.129883,13328.849609,129570000,13328.849609
878,2013-01-07,13436.129883000001,13436.129883000001,13343.320312,13384.290039,113120000,13384.290039
879,2013-01-04,13391.049805,13447.110352000002,13376.230469,13435.209961000002,107590000,13435.209961000002
880,2013-01-03,13413.009766,13430.599609,13358.299805,13391.360352,129630000,13391.360352
881,2013-01-02,13104.299805,13412.709961,13104.299805,13412.549805,161430000,13412.549805
882,2012-12-31,12938.19043,13109.129883,12883.889648,13104.139648,145740000,13104.139648
883,2012-12-28,13095.080078,13095.459961,12926.860352,12938.110352,85980000,12938.110352
884,2012-12-27,13114.969727,13141.740234,12964.080078,13096.30957,100160000,13096.30957
885,2012-12-26,13138.849609,13174.879883,13076.870117,13114.589844,79410000,13114.589844
886,2012-12-24,13190.150391,13190.379883,13128.549805,13138.929688,47710000,13138.929688
887,2012-12-21,13309.950195,13309.950195,13122.530273,13190.839844,413270000,13190.839844
888,2012-12-20,13246.669922,13314.639648,13216.030273,13311.719727,119800000,13311.719727
889,2012-12-19,13351.040039,13357.700195,13251.740234,13251.969727,149020000,13251.969727
890,2012-12-18,13236.610352,13365.860352,13232.580078,13350.959961,152920000,13350.959961
891,2012-12-17,13135.169922,13244.330078,13134.629883,13235.389648,142980000,13235.389648
892,2012-12-14,13170.799805,13190.410156,13118.459961,13135.009766,117620000,13135.009766
893,2012-12-13,13241.379883,13264.410156,13147.19043,13170.719727,101190000,13170.719727
894,2012-12-12,13250.049805,13329.44043,13227.44043,13245.450195,127510000,13245.450195
895,2012-12-11,13170.339844,13306.570312,13170.339844,13248.44043,124510000,13248.44043
896,2012-12-10,13154.889648,13195.349609,13139.080078,13169.879883,118530000,13169.879883
897,2012-12-07,13072.870117,13157.280273,13072.870117,13155.129883,124130000,13155.129883
898,2012-12-06,13026.19043,13076.879883,13007.839844,13074.040039,116850000,13074.040039
899,2012-12-05,12948.959961,13089.110352,12923.44043,13034.490234,161230000,13034.490234
900,2012-12-04,12966.450195,13022.509766,12940.070312,12951.780273,125290000,12951.780273
901,2012-12-03,13027.730469,13087.320312,12959.419922,12965.599609,112900000,12965.599609
902,2012-11-30,13022.049805,13053.740234,12988.679688,13025.580078,171070000,13025.580078
903,2012-11-29,12977.349609,13062.55957,12961.919922,13021.820312,113620000,13021.820312
904,2012-11-28,12875.55957,12989.099609,12765.320312,12985.110352,131000000,12985.110352
905,2012-11-27,12963.379883,12980.19043,12868.259766,12878.129883,117900000,12878.129883
906,2012-11-26,13008.450195,13008.450195,12900.169922,12967.370117,114360000,12967.370117
907,2012-11-23,12833.129883,13011.450195,12832.980469,13009.530273,61110000,13009.530273
908,2012-11-21,12788.360352,12845.990234,12786.129883,12836.889648,97300000,12836.889648
909,2012-11-20,12790.889648,12808.55957,12701.070312,12788.509766,134160000,12788.509766
910,2012-11-19,12590.230469,12796.19043,12590.230469,12795.959961,136910000,12795.959961
911,2012-11-16,12542.30957,12604.169922,12471.490234,12588.30957,197110000,12588.30957
912,2012-11-15,12571.099609,12600.589844,12496.55957,12542.379883,129150000,12542.379883
913,2012-11-14,12746.540039,12797.730469,12542.679688,12570.950195,162180000,12570.950195
914,2012-11-13,12808.709961,12898.25,12748.509766,12756.179688,142200000,12756.179688
915,2012-11-12,12815.929688,12861.280273,12783.0,12815.080078,62360000,12815.080078
916,2012-11-09,12811.169922,12890.19043,12743.389648,12815.389648,131670000,12815.389648
917,2012-11-08,12932.80957,12980.230469,12811.240234,12811.320312,138350000,12811.320312
918,2012-11-07,13228.240234,13228.320312,12876.599609,12932.730469,164250000,12932.730469
919,2012-11-06,13112.900391,13290.75,13112.900391,13245.679688,105710000,13245.679688
920,2012-11-05,13092.280273,13140.580078,13038.709961,13112.44043,95350000,13112.44043
921,2012-11-02,13232.620117,13289.450195,13076.570312,13093.160156,137660000,13093.160156
922,2012-11-01,13099.19043,13273.709961,13099.110352,13232.620117,140510000,13232.620117
923,2012-10-31,13107.44043,13189.080078,13052.070312,13096.459961,138160000,13096.459961
924,2012-10-26,13104.219727,13151.719727,13040.169922,13107.209961,134640000,13107.209961
925,2012-10-25,13079.639648,13214.110352,13017.370117,13103.679688,114590000,13103.679688
926,2012-10-24,13103.530273,13155.209961,13063.629883,13077.339844,110670000,13077.339844
927,2012-10-23,13344.900391,13344.900391,13083.280273,13102.530273,122220000,13102.530273
928,2012-10-22,13344.280273,13368.549805,13235.150391,13345.889648,121880000,13345.889648
929,2012-10-19,13545.330078,13545.490234,13312.219727,13343.509766,239080000,13343.509766
930,2012-10-18,13553.240234,13588.730469,13510.929688,13548.94043,128410000,13548.94043
931,2012-10-17,13539.629883000001,13561.650391,13468.900391,13557.0,135570000,13557.0
932,2012-10-16,13423.839844,13556.370116999999,13423.759766,13551.780272999998,113450000,13551.780272999998
933,2012-10-15,13329.540039,13437.660156,13325.929688,13424.230469,114880000,13424.230469
934,2012-10-12,13325.620117,13401.320312,13296.429688,13328.849609,113740000,13328.849609
935,2012-10-11,13346.280273,13428.490234,13326.120117,13326.389648,86630000,13326.389648
936,2012-10-10,13473.530272999998,13478.830078,13327.620117,13344.969727,101120000,13344.969727
937,2012-10-09,13582.879883000001,13592.330078,13473.30957,13473.530272999998,103630000,13473.530272999998
938,2012-10-08,13589.259766,13610.379883000001,13552.089844,13583.650391,71300000,13583.650391
939,2012-10-05,13569.179688,13661.870116999999,13568.75,13610.150391,115500000,13610.150391
940,2012-10-04,13495.179688,13594.330078,13495.179688,13575.360352000002,106390000,13575.360352000002
941,2012-10-03,13479.209961000002,13536.269531,13439.120116999999,13494.610352000002,103890000,13494.610352000002
942,2012-10-02,13515.299805,13567.05957,13424.919922,13482.360352000002,90730000,13482.360352000002
943,2012-10-01,13437.660156,13598.25,13437.660156,13515.110352000002,106120000,13515.110352000002
944,2012-09-28,13485.889647999998,13487.660156,13367.269531,13437.129883000001,146950000,13437.129883000001
945,2012-09-27,13413.469727,13522.830078,13413.469727,13485.969727000002,113990000,13485.969727000002
946,2012-09-26,13458.629883000001,13480.370116999999,13406.910156,13413.509766,124350000,13413.509766
947,2012-09-25,13559.919922,13620.209961000002,13457.25,13457.549805,138630000,13457.549805
948,2012-09-24,13577.849609,13601.900391,13521.679688,13558.919922,120370000,13558.919922
949,2012-09-21,13597.240234,13647.099609,13571.530272999998,13579.469727000002,429610000,13579.469727000002
