STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/5/2009,0,43,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/6/2009,0.1,36,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/7/2009,0.96,36,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/8/2009,0,36,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/9/2009,0,32,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/10/2009,0.17,25,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/11/2009,0.18,31,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/12/2009,0,33,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/13/2009,0,37,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/14/2009,0,33,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/15/2009,0,21,5
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/16/2009,0,16,3
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/17/2009,0,18,0
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/18/2009,0.15,33,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/19/2009,0.03,33,12
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/20/2009,0,30,7
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/21/2009,0,26,10
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/22/2009,0,35,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/23/2009,0,48,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/24/2009,0,45,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/25/2009,0,26,8
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/26/2009,0,29,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/27/2009,0,29,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/28/2009,0.97,40,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/29/2009,0,33,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/30/2009,0,34,16
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",1/31/2009,0,27,17
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/1/2009,0,50,18
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/2/2009,0,53,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/3/2009,0.16,32,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/4/2009,0,29,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/5/2009,0,21,9
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/6/2009,0,30,10
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/7/2009,0,47,11
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/8/2009,0,57,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/9/2009,0,45,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/10/2009,0,50,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/11/2009,0.02,66,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/12/2009,0.05,55,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/13/2009,0,43,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/14/2009,0,40,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/15/2009,0,42,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/16/2009,0,41,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/17/2009,0,41,20
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/18/2009,0.17,41,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/19/2009,0.08,48,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/20/2009,0,32,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/21/2009,0,41,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/22/2009,0.06,38,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/23/2009,0,33,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/24/2009,0,36,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/25/2009,0,44,19
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/26/2009,0,45,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/27/2009,0.11,64,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",2/28/2009,0,51,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/1/2009,0.04,38,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/2/2009,0.15,27,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/3/2009,0,26,10
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/4/2009,0,34,15
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/5/2009,0,45,14
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/6/2009,0,54,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/7/2009,0,69,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/8/2009,0.06,64,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/9/2009,0.13,47,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/10/2009,0,45,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/11/2009,0.01,57,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/12/2009,0,43,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/13/2009,0,41,25
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/14/2009,0,52,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/15/2009,0,53,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/16/2009,0,50,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/17/2009,0,57,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/18/2009,0,65,31
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/19/2009,0.17,53,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/20/2009,0.01,44,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/21/2009,0,50,22
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/22/2009,0,54,27
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/23/2009,0,43,26
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/24/2009,0,49,23
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/25/2009,0,53,24
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/26/2009,0.36,43,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/27/2009,0,65,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/28/2009,0.02,59,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/29/2009,0.53,53,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/30/2009,0,51,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",3/31/2009,0,61,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/1/2009,0.56,49,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/2/2009,0,65,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/3/2009,0.74,61,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/4/2009,0.01,52,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/5/2009,0,66,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/6/2009,0.49,49,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/7/2009,0,47,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/8/2009,0,48,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/9/2009,0,61,28
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/10/2009,0.01,60,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/11/2009,0.29,51,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/12/2009,0,48,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/13/2009,0,58,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/14/2009,0.16,49,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/15/2009,0.05,56,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/16/2009,0,65,30
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/17/2009,0,73,32
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/18/2009,0,78,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/19/2009,0,63,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/20/2009,0.83,47,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/21/2009,0.2,63,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/22/2009,0,54,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/23/2009,0,57,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/24/2009,0,73,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/25/2009,0,90,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/26/2009,0,93,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/27/2009,0,88,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/28/2009,0,90,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/29/2009,0,67,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",4/30/2009,0,61,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/1/2009,0.07,70,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/2/2009,0.13,69,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/3/2009,0.2,60,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/4/2009,0.33,58,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/5/2009,0.66,55,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/6/2009,0.43,64,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/7/2009,0.7,74,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/8/2009,0,78,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/9/2009,0.44,79,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/10/2009,0,70,51
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/11/2009,0,67,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/12/2009,0,68,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/13/2009,0,67,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/14/2009,0.04,72,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/15/2009,0,79,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/16/2009,0.27,72,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/17/2009,0.07,66,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/18/2009,0,59,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/19/2009,0,71,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/20/2009,0,84,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/21/2009,0,85,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/22/2009,0,87,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/23/2009,0.01,75,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/24/2009,0.02,84,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/25/2009,0,82,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/26/2009,0.06,62,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/27/2009,0,70,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/28/2009,0.02,67,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/29/2009,0.41,75,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/30/2009,0,77,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",5/31/2009,0,81,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/1/2009,0,73,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/2/2009,0,80,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/3/2009,0.8,70,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/4/2009,0.36,69,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/5/2009,0.86,59,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/6/2009,0,79,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/7/2009,0.01,84,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/8/2009,0.02,78,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/9/2009,1.58,72,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/10/2009,0.01,71,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/11/2009,0.56,64,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/12/2009,0.13,82,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/13/2009,0.74,73,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/14/2009,0.02,75,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/15/2009,0.91,73,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/16/2009,0,69,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/17/2009,0.01,68,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/18/2009,1.28,64,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/19/2009,0,79,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/20/2009,0.6,68,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/21/2009,0.18,80,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/22/2009,0,77,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/23/2009,0,83,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/24/2009,0,81,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/25/2009,0,84,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/26/2009,0.11,85,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/27/2009,0.01,80,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/28/2009,0,84,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/29/2009,0,83,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",6/30/2009,1.52,86,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/1/2009,0,82,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/2/2009,0.66,77,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/3/2009,0.03,78,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/4/2009,0,81,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/5/2009,0,80,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/6/2009,0,84,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/7/2009,0.18,82,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/8/2009,0.01,77,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/9/2009,0,74,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/10/2009,0,79,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/11/2009,0.29,80,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/12/2009,0,82,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/13/2009,0,80,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/14/2009,0,80,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/15/2009,0,83,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/16/2009,0,87,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/17/2009,0.99,87,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/18/2009,0,82,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/19/2009,0,81,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/20/2009,0,83,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/21/2009,1.23,69,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/22/2009,0,84,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/23/2009,0.02,78,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/24/2009,0,80,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/25/2009,0.05,85,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/26/2009,0.61,86,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/27/2009,0,84,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/28/2009,0.03,88,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/29/2009,1.06,81,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/30/2009,0,86,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",7/31/2009,0.71,86,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/1/2009,0,85,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/2/2009,0.98,75,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/3/2009,0.01,85,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/4/2009,0,86,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/5/2009,0,88,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/6/2009,0,79,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/7/2009,0,81,57
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/8/2009,0,78,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/9/2009,0.25,78,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/10/2009,0.1,94,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/11/2009,0,88,72
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/12/2009,0.31,80,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/13/2009,0.05,74,66
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/14/2009,0,87,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/15/2009,0,89,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/16/2009,0,91,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/17/2009,0,93,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/18/2009,0,90,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/19/2009,0,89,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/20/2009,0,90,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/21/2009,0.22,91,71
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/22/2009,0.15,82,69
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/23/2009,0.16,85,70
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/24/2009,0,83,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/25/2009,0,85,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/26/2009,0.02,86,67
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/27/2009,0,79,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/28/2009,0.45,69,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/29/2009,0.21,72,65
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/30/2009,0,82,60
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",8/31/2009,0,72,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/1/2009,0,74,52
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/2/2009,0.01,78,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/3/2009,0,79,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/4/2009,0,83,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/5/2009,0,83,64
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/6/2009,0,75,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/7/2009,0,76,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/8/2009,0,76,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/9/2009,0,76,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/10/2009,0.03,69,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/11/2009,0.78,64,55
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/12/2009,0.26,67,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/13/2009,0,81,61
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/14/2009,0,79,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/15/2009,0,79,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/16/2009,0,67,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/17/2009,0.04,63,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/18/2009,0,75,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/19/2009,0,70,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/20/2009,0,74,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/21/2009,0.01,76,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/22/2009,0,74,58
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/23/2009,0,81,63
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/24/2009,0.02,82,62
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/25/2009,0,68,47
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/26/2009,0.23,64,46
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/27/2009,0.53,68,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/28/2009,0.12,75,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/29/2009,0,67,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",9/30/2009,0,59,44
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/1/2009,0,55,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/2/2009,0.14,64,39
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/3/2009,0.08,71,59
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/4/2009,0,75,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/5/2009,0,68,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/6/2009,0,67,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/7/2009,0.23,69,56
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/8/2009,0,64,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/9/2009,0.19,68,53
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/10/2009,0.02,64,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/11/2009,0,64,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/12/2009,0,52,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/13/2009,0,64,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/14/2009,0,52,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/15/2009,0.56,44,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/16/2009,0.06,45,36
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/17/2009,0.1,47,41
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/18/2009,0.19,45,35
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/19/2009,0,58,29
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/20/2009,0,68,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/21/2009,0,70,43
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/22/2009,0,77,45
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/23/2009,0.18,60,48
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/24/2009,1.99,70,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/25/2009,0,64,42
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/26/2009,0,61,37
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/27/2009,0.48,54,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/28/2009,1.19,56,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/29/2009,0,62,49
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/30/2009,0,58,50
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",10/31/2009,0.15,71,54
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/1/2009,0.03,58,40
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/2/2009,0,57,38
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/3/2009,0,62,34
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/4/2009,0,51,33
USW00054743,"CALDWELL ESSEX CO AIRPORT, NJ US",11/5/2009,0.06,52,40
